,date,symbol,open,close,low,high,volume
840406,2016-11-30,DVA,63.560001,63.349998,63.18,63.950001,4741500.0
840906,2016-12-01,DVA,63.5,64.589996,63.34,65.360001,2777400.0
841406,2016-12-02,DVA,64.720001,64.230003,64.160004,64.839996,1905400.0
841906,2016-12-05,DVA,64.370003,64.110001,63.290001,64.459999,2098900.0
842406,2016-12-06,DVA,64.32,64.099998,63.509998,64.330002,1363300.0
842906,2016-12-07,DVA,64.099998,64.010002,63.610001,64.459999,1624300.0
843406,2016-12-08,DVA,64.25,66.279999,63.93,66.779999,2457400.0
843906,2016-12-09,DVA,66.309998,66.489998,65.989998,66.68,988600.0
844406,2016-12-12,DVA,67.139999,66.589996,66.389999,67.440002,2286000.0
844906,2016-12-13,DVA,65.389999,65.370003,64.669998,65.82,2411500.0
845406,2016-12-14,DVA,65.190002,63.799999,63.619999,65.620003,3632700.0
845906,2016-12-15,DVA,63.869999,64.120003,63.349998,64.330002,1744700.0
846406,2016-12-16,DVA,64.25,64.940002,63.939999,64.959999,3331000.0
846906,2016-12-19,DVA,64.989998,65.190002,64.699997,65.57,1537400.0
847406,2016-12-20,DVA,65.309998,64.870003,64.739998,65.699997,963300.0
847906,2016-12-21,DVA,65.059998,64.669998,64.639999,65.290001,916600.0
848406,2016-12-22,DVA,64.5,64.849998,64.120003,65.040001,1254500.0
848906,2016-12-23,DVA,65.019997,65.199997,64.760002,65.349998,453400.0
849406,2016-12-27,DVA,65.260002,65.010002,64.860001,65.360001,507800.0
849906,2016-12-28,DVA,64.860001,64.309998,64.300003,65.169998,564200.0
850406,2016-12-29,DVA,64.510002,64.360001,64.269997,64.739998,566800.0
850906,2016-12-30,DVA,64.18,64.199997,63.759998,64.360001,724000.0
